Unnamed: 0,Title,Author,Main Genre,Sub Genre,Type,Price,Rating
7154,How to Play Billiards & Snooker,Naval Kishore,Sports,"Pool, Billiards & Snooker",Hardcover,₹105.00,2.6
7155,Snooker and Billiards: Skills - Tactics - Techniques - Second Edition (Crowood Sports Guides),Clive Everton,Sports,"Pool, Billiards & Snooker",Paperback,"₹1,069.00",4.1
7156,My cheerleader The only one I support is you (Japanese Edition),arioka,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹147.00,0.0
7157,Complete Book of Snooker Shots,David Horrix,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹524.48,4.3
7158,147 Snooker Drills and Exercises,Andrew Highfield,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹419.48,4.4
7159,Unbreakable: The definitive and unflinching memoir of the world's greatest snooker player,Ronnie O'Sullivan,Sports,"Pool, Billiards & Snooker",Kindle Edition,"₹1,363.95",4.5
7160,Running: The Autobiography,Ronnie O'Sullivan,Sports,"Pool, Billiards & Snooker",Audible Audiobook,₹569.00,4.3
7161,The Complete Book of Snooker Shots,David Horrix,Sports,"Pool, Billiards & Snooker",Paperback,"₹1,549.00",4.3
7162,147 Snooker Drills and Exercises,Andrew Highfield,Sports,"Pool, Billiards & Snooker",Paperback,"₹1,367.00",4.4
7163,Volleyball beautiful woman Photo AI Beautiful Breast 08 Artificial intelligence-generated image (Japanese Edition),AI Japan Beautiful Breast College,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹162.00,3.5
7164,youthful wave line Glow beneath the surface of the water (Japanese Edition),AIDreamFactory,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹449.00,3.5
7165,Snooker: Art & Science,Dilson Silveira,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹343.00,2.5
7166,Running: The Autobiography,Ronnie O'Sullivan,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹488.25,4.3
7167,Sports Beauty Vol2 AI Gravure Photography Collection Sports beauty women AI gravure photo collection (Japanese Edition),haruyama ai,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹138.00,0.0
7168,Dark blue swimming race suit photo collection of missies Standing pose edition Part2 (Japanese Edition),AI Maker,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹187.00,4.5
7169,Me and the Table - My Autobiography,Stephen Hendry,Sports,"Pool, Billiards & Snooker",Paperback,₹930.30,4.4
7170,Ronnie: The Autobiography of Ronnie O'Sullivan,Ronnie O'Sullivan,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹530.10,4.5
7171,Play Your Best Pool,Phil Capelle,Sports,"Pool, Billiards & Snooker",Kindle Edition,"₹1,152.00",4.6
7172,Advanced Snooker: Tactics and Matchplay analysis,Paul Scott,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹449.00,4.0
7173,The YOGA of POOL: Secrets to Becoming a Champion in Billiards and in Life. The book that teaches you how to play pool like a boss!,Paul Rodney Turner,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹146.00,4.1
7174,Blonde beauty cosplay photo collection Vol7 Shower room edition (Japanese Edition),Blonde beauty cosplay photo studio Ai,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹294.00,0.0
7175,enchanting fantasista Wizard of Pitch (Japanese Edition),AIDreamFactory,Sports,"Pool, Billiards & Snooker",Kindle Edition,₹449.00,0.0
7176,Me and the Table,Stephen Hendry,Sports,"Pool, Billiards & Snooker",Audible Audiobook,"₹1,252.00",4.4
7177,Byrne's Treasury of Trick Shots in Pool and Billiards,Robert Byrne,Sports,"Pool, Billiards & Snooker",Paperback,"₹1,938.00",4.4
7178,AI Beautiful Anime Girl Illustration Collection/ Blue-haired Girl in Bikini / AI Illustration / AI Rotogravure Photo Album AI Anime Girls (Japanese Edition),Ray_ai7,Sports,Softball,Kindle Edition,₹291.00,0.0
7179,Illustration collection of a girl playing table tennis with a burning passion (Japanese Edition),AkuMaou,Sports,Softball,Kindle Edition,₹99.00,0.0
7180,Business women volleyball team: Beautiful volleyball player AI gravure photo collection sports (Japanese Edition),KINAPOKON,Sports,Softball,Kindle Edition,₹800.00,4.0
7181,AI beauty photo album Sweaty Fitness 40 pages AI gravure (Japanese Edition),efuyamashobo,Sports,Softball,Kindle Edition,₹166.00,3.7
7182,Sexy Floral lace swimming race suit photo collection of missies Standing pose edition Part2 (Japanese Edition),AI Maker,Sports,Softball,Kindle Edition,₹270.00,3.0
7183,Blonde beauty cosplay photo collection Vol12 Swimming instructor edition (Japanese Edition),Blonde beauty cosplay photo studio Ai,Sports,Softball,Kindle Edition,₹281.00,5.0
7184,Table tennis tactics based on vectors: Komasanno Takkyuwa Rikigakuda (Japanese Edition),Komatsu Shuji,Sports,Softball,Kindle Edition,₹345.00,0.0
7185,When Dreams Change,Violet Morley,Sports,Softball,Kindle Edition,₹330.00,4.4
7186,"Metaverse & Virtual Reality World Investing: The Complete Guide to Successfully Invest in Virtual Lands, Blockchain Gaming, NFTs and Virtual Reality (THE ... Creating, Buying and Selling Explained)",Daniel L. Bray,Sports,Softball,Kindle Edition,₹449.00,4.8
7187,Karatedo Magazine JKFan Dec. 2023: Japan Karatedo Fan,Champ JKFan,Sports,Softball,Kindle Edition,₹449.00,5.0
7188,FITNESS BIKINI POSE 360 YUN ASADA: PERFECT BODY FITNESS BIKINI POSING BOOK GRAVURE POSE BOOK 360 (FITNIESS GRAVURE POSE BOOK 360) (Japanese Edition),YUN ASADA,Sports,Softball,Kindle Edition,₹449.00,3.0
7189,Soccer beauties attacking with all their might Soccer player gravure Photo AI Beautiful Breast 12 Artificial intelligence-generated image (Japanese Edition),AI Japan Beautiful Breast College,Sports,Softball,Kindle Edition,₹159.00,0.0
7190,Fetish photo collection I helped out at a neighborhood moms grueling soccer tournament and it was a perk (RB-Fetish) (Japanese Edition),NACHI Rainbow,Sports,Softball,Kindle Edition,₹449.00,0.0
7191,Floral swimming race suit photo collection of missies Standing pose edition Part2 (Japanese Edition),AI Maker,Sports,Softball,Kindle Edition,₹228.00,5.0
7192,AI fantasy girl -cheerleader- illustrations (Japanese Edition),mossaki,Sports,Softball,Kindle Edition,₹290.00,4.5
7193,Miyamoto Musashi The book of Five Rings Easy modern translation: Meaningful translation that gets to the point (Japanese Edition),Miyamoto Musashi,Sports,Softball,Kindle Edition,₹267.00,4.0
7194,Healing Sauna Girls (Japanese Edition),iyashi AI,Sports,Softball,Kindle Edition,₹278.00,5.0
7195,Wet hair beauty AI Gravure (Japanese Edition),AI Bishojo Self-sufficiency,Sports,Softball,Kindle Edition,₹169.00,3.0
7196,"Thai Alphabet Handwriting Practice Workbook for Kids and Adults: 4 in 1 Tracing Consonants, Vowels, Numbers and Words Thai Language Learning",Alisscia B,Sports,Softball,Paperback,₹793.00,4.7
7197,My cheerleader The only one I support is you (Japanese Edition),arioka,Sports,Softball,Kindle Edition,₹147.00,0.0
7198,Volleyball beautiful woman Photo AI Beautiful Breast 08 Artificial intelligence-generated image (Japanese Edition),AI Japan Beautiful Breast College,Sports,Softball,Kindle Edition,₹162.00,3.5
7199,youthful wave line Glow beneath the surface of the water (Japanese Edition),AIDreamFactory,Sports,Softball,Kindle Edition,₹449.00,3.5
7200,Sports Beauty Vol2 AI Gravure Photography Collection Sports beauty women AI gravure photo collection (Japanese Edition),haruyama ai,Sports,Softball,Kindle Edition,₹138.00,0.0
7201,Dark blue swimming race suit photo collection of missies Standing pose edition Part2 (Japanese Edition),AI Maker,Sports,Softball,Kindle Edition,₹187.00,4.5
7202,Very Unlikely (Ballsy Boys Book 4),Shandi Boyes,Sports,Softball,Kindle Edition,₹332.00,4.3
7203,Blonde beauty cosplay photo collection Vol7 Shower room edition (Japanese Edition),Blonde beauty cosplay photo studio Ai,Sports,Softball,Kindle Edition,₹294.00,0.0
7204,enchanting fantasista Wizard of Pitch (Japanese Edition),AIDreamFactory,Sports,Softball,Kindle Edition,₹449.00,0.0
7205,"Social Media Marketing for the Future: Strategies for 2022 & Beyond: Stay Ahead of the Competition. Leverage Changing Online Trends to Grow Your Business (For Facebook, Twitter, Instagram +More)",J.E. Ford,Sports,Softball,Kindle Edition,₹449.00,3.8
7206,"CHAMPION MINDS: Mental Toughness & Game Skills For Young Athletes In Girls Fastpitch Softball: Empowering Teens, Coaches & Players In Sports Psychology Training, Motivation & State-Winning Strategies",Taylor  Reed,Sports,Softball,Kindle Edition,₹449.00,0.0
7207,"STRENGTH TRAINING KETTLEBELLS OVER 40, 50 AND 60",Bakang T.  Conor,Sports,Softball,Kindle Edition,₹228.00,4.2
7208,"Confident, Calm and Clutch: How to Build Confidence and Mental Toughness for Young Athletes Using Sports Psychology (Mental Strength Books For Teens and Their Parents Book 1)",Valerie R. Alston,Sports,Softball,Kindle Edition,₹449.00,4.4
7209,"Mind of a Superior Hitter: The Art, Science and Philosophy",Michael McCree,Sports,Softball,Kindle Edition,₹410.00,4.7
7210,Karatedo Magazine JKFan Jul. 2023: Japan Karatedo Fan,Champ JKFan,Sports,Softball,Kindle Edition,₹449.00,0.0
7211,Chinese EV Electric car Tesla VS BYD VS TOYOTA: APOLLOselfdrivingcarAIToyotaTeslaHondaNIOcarEVcarelectriccar (Japanese Edition),KENICHI,Sports,Softball,Kindle Edition,₹438.00,4.5
7212,Karatedo Magazine JKFan Sep. 2023: Japan Karatedo Fan,Champ JKFan,Sports,Softball,Kindle Edition,₹449.00,0.0
7213,When I attended a yoga class there was an idol from my company there (Japanese Edition),arioka,Sports,Softball,Kindle Edition,₹146.00,0.0
7214,AI Sports Beautiful Women Photo Collection for Armpits Fetish AI Beautiful Women Photo Collection for Armpits Fetish (Japanese Edition),kinaco,Sports,Softball,Kindle Edition,₹286.00,3.0
7215,Blonde Beauty Photo Collection Glossy Swimsuit Edition Vol5 (Japanese Edition),Blonde beauty photo studio Ai,Sports,Softball,Kindle Edition,₹278.00,5.0
7216,Jimny covered car The fun of fully open driving (Japanese Edition),Nikaido Yutaka,Sports,Softball,Kindle Edition,₹226.00,4.5
7217,Japanese muscular bodybuilder guy photo book - Muscle Model Japan 12 -: - Also available for English users - Super sexy Asian smooth skinned body (Japanese Edition),Muscle Photographer Nobi,Sports,Softball,Kindle Edition,₹449.00,3.9
7218,AI Sports Beautiful Women Photo Collection for Armpits Fetish AI Beautiful Women Photo Collection for Armpits Fetish (Japanese Edition),kinaco,Sports,Softball,Kindle Edition,₹281.00,3.0
7219,Karatedo Magazine JKFan Nov. 2023: Japan Karatedo Fan,Champ JKFan,Sports,Softball,Kindle Edition,₹449.00,0.0
7220,Karatedo Magazine JKFan Oct. 2023: Japan Karatedo Fan,Champ JKFan,Sports,Softball,Kindle Edition,₹449.00,0.0
7221,RG shintaisou wagakowoyuushuunasennshunisodateru asitakaratukaeru mamanotameno sapo-tohouhou: RG Ballet kangaeruchikara yaruki maemukinakokorowo hagukumu 5tunostep (Japanese Edition),Miyahata Michiko,Sports,Softball,Kindle Edition,₹99.00,4.3
7222,"How to Play Softball for Beginners: The Ultimate Guide to Mastering Everything from Rules, Bats, and Game Etiquette to Hitting, Scoring, and Tips for Throwing and Pitching (Learning Sports)",Cade Hill,Sports,Softball,Kindle Edition,₹249.00,0.0
7223,The Complete Book Of Softball Drills: easy guide to perfect your softball drills today! (Fastpitch Softball Drills),Gary leland,Sports,Softball,Kindle Edition,₹231.28,3.9
7224,AI Beautiful Women in Nurse Uniform Photo Collection AI Gravure Series (Japanese Edition),AI Beauty and AI Gravure Laboratory,Sports,Softball,Kindle Edition,₹169.00,5.0
7225,AI Sports Beautiful Women Photo Collection for Armpits Fetish AI Beautiful Women Photo Collection for Armpits Fetish (Japanese Edition),kinaco,Sports,Softball,Kindle Edition,₹273.00,0.0
7226,kyouei joshi2 (Japanese Edition),Shinamon,Sports,Softball,Kindle Edition,₹165.00,4.1
7227,Training strategies to minimize the risk of injury: The dangers of muscle training for the fastest results in a hurry (Japanese Edition),aokuma,Sports,Softball,Kindle Edition,₹280.00,0.0
7228,"Talk English: The Secret To Speak English Like A Native In 6 Months For Busy People, Learn Spoken English From The Success",Ken Xiao,Sports,Sporting Events & Organisations,Audible Audiobook,₹233.00,4.0
7229,The Boys in the Boat,Daniel James Brown,Sports,Sporting Events & Organisations,Paperback,₹414.00,4.6
7230,Match Annual 2024: The Number One Football Annual for Fans Everywhere,MATCH,Sports,Sporting Events & Organisations,Hardcover,₹353.00,4.7
7231,The Mixer,Michael Cox,Sports,Sporting Events & Organisations,Paperback,₹377.79,4.6
7232,LEADING,Alex Ferguson,Sports,Sporting Events & Organisations,Paperback,₹565.00,4.5
7233,Mind Master,Viswanathan Susan Anand Ninan,Sports,Sporting Events & Organisations,Paperback,₹339.00,4.6
7234,"How To Watch Football: 52 Rules for Understanding the Beautiful Game, On and Off the Pitch",Tifo - The Athletic,Sports,Sporting Events & Organisations,Hardcover,₹440.00,4.5
7235,The Neeraj Chopra Story,Norris Pritam,Sports,Sporting Events & Organisations,Paperback,₹259.00,5.0
7236,BELONGING,Owen Eastwood,Sports,Sporting Events & Organisations,Paperback,₹699.00,4.6
7237,Beneath the Surface: My Story,Michael Phelps,Sports,Sporting Events & Organisations,Audible Audiobook,₹668.00,4.4
7238,"26 Marathons: What I Learned About Faith, Identity, Running, and Life from My Marathon Career",Meb Keflezighi,Sports,Sporting Events & Organisations,Audible Audiobook,₹879.00,4.6
7239,No Limits: The Will to Succeed,Michael Phelps,Sports,Sporting Events & Organisations,Paperback,₹681.00,4.5
7240,Indian Cricket: Then and Now,Venkat Sundaram,Sports,Sporting Events & Organisations,Paperback,₹389.00,4.7
7241,AB: The Autobiography,A B de Villiers,Sports,Sporting Events & Organisations,Paperback,₹541.00,4.6
7242,Thierry Henry: Lonely at the Top,Philippe Auclair,Sports,Sporting Events & Organisations,Paperback,₹461.00,4.3
7243,Invincible,Amy Lawrence,Sports,Sporting Events & Organisations,Paperback,₹491.00,4.7
7244,89,Amy Lawrence,Sports,Sporting Events & Organisations,Paperback,₹598.69,4.7
7245,1 002944732 TIMES CRICKET QUIZ BK: 2000 questions on English and International Cricket,Chris Bradshaw,Sports,Sporting Events & Organisations,Paperback,₹779.00,4.0
7246,Leading Without Authority: Why You Don’t Need To Be In Charge to Inspire Others and Make Change Happen,Keith Ferrazzi,Sports,Sporting Events & Organisations,Paperback,₹799.00,4.4
7247,Bazball: The inside story of a Test cricket revolution,Nick Hoult,Sports,Sporting Events & Organisations,Kindle Edition,"₹1,656.00",4.6
7248,Arsene Wenger,JOHN CROSS,Sports,Sporting Events & Organisations,Paperback,₹428.69,4.4
7249,Fear and Loathing in La Liga: Barcelona vs Real Madrid,Sid Lowe,Sports,Sporting Events & Organisations,Paperback,₹498.69,4.6
7250,THE REAL MADRID WAY: How Values Created the Most Successful Sports Team on the Planet,Steven G. Mandis,Sports,Sporting Events & Organisations,Paperback,₹767.60,4.6
7251,Data Game: The Story of Liverpool FC's Analytics Revolution,Josh Williams,Sports,Sporting Events & Organisations,Paperback,"₹1,373.00",0.0
7252,Football in Sun and Shadow (Penguin Modern Classics),Eduardo Galeano,Sports,Sporting Events & Organisations,Paperback,₹334.00,4.4
7253,Expected Goals: The Story Of How Data Conquered Football And: The story of how data conquered football and changed the game forever,Rory Smith,Sports,Sporting Events & Organisations,Paperback,₹375.00,4.3
7254,ASK A FOOTBALLER,James Milner,Sports,Sporting Events & Organisations,Paperback,₹939.21,4.5
7255,The Boys in the Boat: An Epic Journey to the Heart of Hitler's Berlin,Daniel James Brown,Sports,Sporting Events & Organisations,Audible Audiobook,₹770.00,4.6
7256,What Would Jurgen Klopp Do?: Life Lessons from a Champion,Tom Victor,Sports,Sporting Events & Organisations,Kindle Edition,₹288.75,4.3
7257,Sport Management: The Basics,Rob Wilson,Sports,Sporting Events & Organisations,Paperback,"₹1,996.00",4.2
7258,Fitness Habits of the Romans,n ADNERSON,Sports,Sporting Events & Organisations,Kindle Edition,₹664.00,0.0
7259,"Coming Up for Air: The inspiring autobiography and Sunday Times bestseller, from the award-winning Olympic diver and British sports personality",Tom Daley,Sports,Sporting Events & Organisations,Paperback,₹524.69,4.7
7260,White Hot: The Inside Story of England Cricket’s Double World Champions,Tim Wigmore,Sports,Sporting Events & Organisations,Hardcover,₹340.00,4.5
7261,Fire in Babylon: How the West Indies Cricket Team Brought a People to its Feet,Simon Lister,Sports,Sporting Events & Organisations,Paperback,₹365.00,4.5
7262,The Boys In The Boat: An Epic Journey to the Heart of Hitler's Berlin,Daniel James Brown,Sports,Sporting Events & Organisations,Kindle Edition,₹280.39,4.6
7263,Bowl. Sleep. Repeat.: Inside the World of England's Greatest-Ever Bowler,Jimmy Anderson,Sports,Sporting Events & Organisations,Paperback,₹460.00,4.4
7264,"Soccernomics (2022 World Cup Edition): Why France and Germany Win, Why England Is Starting to and Why The Rest of the World Loses",Simon Kuper,Sports,Sporting Events & Organisations,Paperback,₹583.00,4.3
7265,The Hitman,Vijay Lokapally,Sports,Sporting Events & Organisations,Paperback,₹337.00,4.5
7266,Cantona: The Rebel Who Would Be King,Philippe Auclair,Sports,Sporting Events & Organisations,Kindle Edition,₹280.39,4.5
7267,Beneath the Surface: My Story,Michael Phelps,Sports,Sporting Events & Organisations,Kindle Edition,₹403.56,4.4
7268,THE ANATOMY OF LIVERPOOL,Jonathan Wilson,Sports,Sporting Events & Organisations,Paperback,₹935.00,4.4
7269,Pitchside,Amrit Mathur,Sports,Sporting Events & Organisations,Paperback,₹465.00,4.3
7270,Stargazing: The Players in My Life,Ravi Shastri,Sports,Sporting Events & Organisations,Paperback,₹290.07,3.8
